article_id,product_type_name,graphical_appearance_no,product_code,prod_name,product_type_no,product_group_name,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
604875002,Sunglasses,1010016,604875,Cool Gwen sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
805318001,Sunglasses,1010009,805318,Sonja square rhines,81,Accessories,Glittering/Metallic,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and sparkly stones around the lenses. UV-protective, tinted lenses."
746562001,Sunglasses,1010016,746562,JANA SUNGLASSES,81,Accessories,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Round sunglasses with narrow metal frames and UV-protective, tinted lenses."
725270001,Sunglasses,1010016,725270,Otis sunglasses fancy,81,Accessories,Solid,31,Light Orange,1,Dusty Light,3,Orange,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted, mirrored lenses."
900855003,Sunglasses,1010019,900855,MICHI sunglasses style 2,81,Accessories,Transparent,21,Light Yellow,3,Light,8,Yellow,8090,Promotion/Other/Offer,F,Menswear,3,Menswear,29,Men Other,1023,Special Offers,"Chimi x H&M. We have teamed up with Chimi Eyewear to create three updated versions of the brand’s iconic sunglasses. This style has a rectangular silhouette with flat lenses. The frames are made from high-quality cellulose acetate that is both BPA- and phthalate-free. The lenses have UV 400 filters for 100% UV-protection, and the sidepieces and front are connected with seven-barrel stainless steel hinges. Text print on the inside of one sidepiece. Supplied with a hard case, cleaning cloth and a drawstring bag. Available in three summery pastel shades as well as in stylish black. Total width 14.5 cm."
357792011,Sunglasses,1010013,357792,Alessa cat sunglasses,81,Accessories,Other pattern,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses."
883544001,Sunglasses,1010016,883544,Dance rectangular sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Rectangular sunglasses with chunky plastic frames and tinted, UV-protective lenses."
604837005,Sunglasses,1010016,604837,Flirty Amanda cat sunglasse,81,Accessories,Solid,42,Red,7,Medium,18,Red,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
699325004,Sunglasses,1010016,699325,Sunglasses Tess,81,Accessories,Solid,70,Other Blue,5,Bright,2,Blue,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Aviator-style sunglasses with metal and plastic frames and tinted, UV-protective lenses."
845711002,Sunglasses,1010016,845711,Sunglasses Iceman Polarized,81,Accessories,Solid,3,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, polarised lenses. Polarised lenses convey colours more clearly and provide stronger contrasts while preventing glare. Supplied in a drawstring fabric pouch."
561758017,Sunglasses,1010016,561758,Sunglasses Josef,81,Accessories,Solid,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
816233010,Sunglasses,1010016,816233,WAYFARERS,81,Accessories,Solid,82,Turquoise,5,Bright,7,Turquoise,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses."
885519003,Sunglasses,1010016,885519,Sunglasses Ibbe,81,Accessories,Solid,5,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
370594021,Sunglasses,1010016,370594,Saya sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
910498001,Sunglasses,1010016,910498,Martini sunglasses,81,Accessories,Solid,11,Off White,1,Dusty Light,9,White,3420,Small Accessories Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with wide, square-shaped plastic cat eye frames and tinted, UV-protective lenses."
844129001,Sunglasses,1010016,844129,SC - VISOR sunglasses,81,Accessories,Solid,23,Dark Yellow,4,Dark,11,Beige,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Sunglasses with wide acetate frames and polarised, UV-protective lenses. Supplied with a printed lens cloth."
623350003,Sunglasses,1010016,623350,Cool Jasmine sunglasses,81,Accessories,Solid,30,Other Orange,5,Bright,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
605130001,Sunglasses,1010016,605130,Trevor Sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Sunglasses with plastic frames.
357792003,Sunglasses,1010019,357792,Alessa cat sunglasses,81,Accessories,Transparent,31,Light Orange,1,Dusty Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses."
816248004,Sunglasses,1010005,816248,WAYFARERS,81,Accessories,Colour blocking,19,Greenish Khaki,4,Dark,20,Khaki green,4213,Boys Small Acc & Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1020,Shoes,"Sunglasses with plastic frames and tinted, UV-protective lenses."
739393001,Sunglasses,1010011,739393,Sunglasses Gio,81,Accessories,Metallic,5,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and UV-protective, tinted lenses."
736873001,Sunglasses,1010016,736873,Sunglasses Round Deco,81,Accessories,Solid,51,Light Pink,3,Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Round sunglasses with plastic frames and UV-protective, tinted mirrored lenses. Glittery, rainbow-coloured unicorn decorations on the front."
737134001,Sunglasses,1010016,737134,Margarita sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses."
816233001,Sunglasses,1010016,816233,WAYFARERS,81,Accessories,Solid,9,Black,4,Dark,5,Black,4213,Boys Small Acc & Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1020,Shoes,"Sunglasses with plastic frames and tinted, UV-protective lenses."
405310005,Sunglasses,1010016,405310,Ciara sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and tinted, UV-protective lenses."
731616001,Sunglasses,1010016,731616,Clearglasses Hendrix,81,Accessories,Solid,5,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Glasses with metal and plastic frames and clear lenses.
594978005,Sunglasses,1010011,594978,Classic Pilot sunglasses,81,Accessories,Metallic,3,Silver,3,Light,15,Metal,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
916335001,Sunglasses,1010016,916335,Detroit square sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses."
376172002,Sunglasses,1010016,376172,Karla sunglasses,81,Accessories,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Round sunglasses with plastic frames and UV-protective, tinted lenses."
900854004,Sunglasses,1010019,900854,MICHI sunglasses style 1,81,Accessories,Transparent,21,Light Yellow,3,Light,8,Yellow,8090,Promotion/Other/Offer,F,Menswear,3,Menswear,29,Men Other,1023,Special Offers,"Chimi x H&M. We have teamed up with Chimi Eyewear to create three updated versions of the brand’s iconic sunglasses. This style has a square silhouette with flat lenses. The frames are made from high-quality cellulose acetate that is both BPA- and phthalate-free. The lenses have UV 400 filters for 100% UV-protection, and the sidepieces and front are connected with seven-barrel stainless steel hinges. Text print on the inside of one sidepiece. Supplied with a hard case, cleaning cloth and a drawstring bag. Available in three summery pastel shades as well as in stylish black. Total width 14.2 cm."
895934001,Bag,1010016,895934,Bag Jake Crossbody,66,Accessories,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Small shoulder bag in a sturdy weave with a mesh-covered front. Zip at the top and a flap with an outer compartment, zip and adjustable plastic fastener. One inner compartment. Detachable, adjustable shoulder strap that attaches to the sides with carabiner hooks. Lined."
710438001,Bag,1010016,710438,SUMMER gymbag,66,Accessories,Solid,61,Light Purple,1,Dusty Light,9,White,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Mesh gym bag with a drawstring at the top. Can be carried like a backpack. Polyester lining. Size 40x45 cm.
768217001,Bag,1010016,768217,Ella shopper,66,Accessories,Solid,13,Beige,2,Medium Dusty,11,Beige,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Shopper in braided paper straw with two handles at the top and one inner compartment. Strap with shells, wooden beads and tassels fastened to one of the handles. Lined. Size 21x30x51 cm."
732873003,Bag,1010010,732873,Bag Simon Rolltop,66,Accessories,Melange,9,Black,4,Dark,-1,Unknown,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Backpack in woven fabric with a handle at the top and a roll-top opening with an adjustable tab and plastic fastener. Adjustable, padded shoulder straps with D-rings, a padded back plate and side pockets, one in mesh. Lined. Size 14x27x46 cm."
726705001,Bag,1010016,726705,STACIA makeup bag,66,Accessories,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Spacious wash bag in soft mesh with a zip at the top and an inner compartment with a hook and loop fastening. Lined. Size 9.5x17x23 cm.
636664003,Bag,1010016,636664,Mickey cross,66,Accessories,Solid,52,Pink,5,Bright,4,Pink,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Bag in grained imitation leather with a narrow metal-chain shoulder strap, zip at the top and inner compartment. Lined. Size 2.5x17x23 cm."
616966001,Bag,1010016,616966,JULIE bag SPEED,66,Accessories,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Shoulder bag in grained imitation leather with a sequined appliqué, flap with a hook and loop fastening, and a narrow shoulder strap. Satin lining. Size 4.5x11x13 cm."
655917001,Bag,1010016,655917,Milla mini pouch,66,Accessories,Solid,5,Gold,5,Bright,15,Metal,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small pouch bag in imitation leather with appliqués and a zip at the top. Size 5x6x8.5 cm.
643642002,Bag,1010002,643642,Athena shopper,66,Accessories,Application/3D,52,Pink,2,Medium Dusty,4,Pink,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in a cotton jacquard weave with two handles at the top, decorative tassels and two inner compartments, one with a zip. Lined. Size 12x30x40 cm."
806785001,Bag,1010016,806785,SUMMER gym bag,66,Accessories,Solid,32,Orange,1,Dusty Light,3,Orange,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Sports bag in woven fabric with two wide handles at the top. Drawstring at the top and two shoulder straps which mean the bag can be carried as a backpack. Large outer compartment with a press-stud and a small inner compartment. Double-layered. Width 39 cm. Height 45 cm.
712592003,Bag,1010016,712592,Bridgette clutch,66,Accessories,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation suede clutch bag with a flap and concealed magnetic fastener. Narrow, detachable metal chain shoulder strap and one inner compartment. Size approx. 4x14x20 cm."
683159002,Bag,1010016,683159,Vixen round straw,66,Accessories,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Round bag in braided paper straw with two handles at the top. Lined. Size 10x43x43 cm.
509653003,Bag,1010016,509653,Poppy straw shopper,66,Accessories,Solid,13,Beige,2,Medium Dusty,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in paper straw with two imitation leather handles, a zip at the top and two inner compartments. Lined. Size 12x41x54 cm."
473507001,Bag,1010016,473507,Lindsay shopper,66,Accessories,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shopper in supple imitation leather with two handles and a magnetic fastener at the top. Unlined. Size 17x28x32.5 cm.
845458001,Bag,1010016,845458,Bag Jimmy Waistbag,66,Accessories,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in woven fabric with contrasting colour details and an elastic strap with a plastic fastener at the front that can also be used to adjust the size of the bag. Zip with two tabs at the top, one large compartment with an inner pocket and one zipped outer compartment. Adjustable waist belt with lightly padded straps and a plastic fastener. Lined. Size 8x13x23 cm."
682136003,Bag,1010016,682136,ELENA plastic bag,66,Accessories,Solid,50,Other Pink,5,Bright,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Beach bag in plastic with a perforated pattern, two handles at the top and a glittery imitation leather charm. Size 10x18x26 cm."
866636006,Bag,1010011,866636,Joy clutch,66,Accessories,Metallic,5,Gold,5,Bright,15,Metal,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in soft imitation leather that can also be used as a clutch. Concealed magnetic fastener at the top, a narrow, detachable shoulder strap and a zipped inner compartment. Height approx. 18 cm. Width approx. 26 cm."
664729001,Bag,1010016,664729,Vera back pack,66,Accessories,Solid,8,Dark Grey,2,Medium Dusty,12,Grey,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Grained imitation leather backpack with an imitation suede flap, narrow adjustable shoulder straps and a handle and drawstring at the top. Unlined. Size 15.5x29x35 cm."
696856003,Bag,1010016,696856,CINDY cosmetics bag,66,Accessories,Solid,61,Light Purple,3,Light,6,Lilac Purple,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Make-up bag in transparent plastic with a zip at the top. Size 11x16x28.5 cm.
824448001,Bag,1010016,824448,REBECCA SMALL BAG,66,Accessories,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small cylindrical shoulder bag in fabric with a zip at the top and detachable, adjustable shoulder strap. Lined. Size 11x17.5 cm."
822568005,Bag,1010026,822568,ELIN BOXY SMALL BAG,66,Accessories,Other structure,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in imitation leather with a metal chain and imitation leather shoulder strap. Two compartments with a zip at the top. Lined. Depth 6 cm. Height 11 cm. Width 18 cm.
596370003,Bag,1010005,596370,Oscar BackPack,66,Accessories,Colour blocking,13,Beige,2,Medium Dusty,11,Beige,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Backpack in woven fabric with a handle at the top and adjustable, padded shoulder straps. Zip at the top, one outer compartment and one zipped inner compartment. Padded back plate. Lined. Size approx. 12x28x44 cm."
615181001,Bag,1010016,615181,Buster bum bag,66,Accessories,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in woven fabric with a two-way zip at the front, an outer compartment with a zip at the back, and two inner compartments. Adjustable waist strap with plastic fasteners. Lined. Size 5x15.5x26.5 cm."
753475004,Bag,1010016,753475,MINDY SHOPPER,66,Accessories,Solid,52,Pink,2,Medium Dusty,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small weekend bag in woven fabric with a zip and two handles at the top, an adjustable shoulder strap and a zipped inner compartment. Lined. Size 12x35x42 cm."
635280002,Bag,1010016,635280,Dusseldorf Cross Bag,66,Accessories,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shoulder bag in grained imitation leather with an adjustable shoulder strap with a metal buckle and a zip at the top. One outer compartment with a concealed zip and one zipped inner compartment. Lined. Size 4x22x22 cm.
835459001,Bag,1010016,835459,CNY Miller bumbag,66,Accessories,Solid,42,Red,5,Bright,18,Red,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Waist bag in crocodile-patterned imitation leather with a zip at the top, one inner compartment and an adjustable waist strap with a metal buckle. Lined. Size approx. 5x13x20 cm."
643577001,Bag,1010016,643577,Ginger gymbag,66,Accessories,Solid,43,Dark Red,4,Dark,18,Red,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Spacious shoulder bag in nylon with imitation leather details, a detachable, adjustable shoulder strap, two handles and a zip at the top. Concealed press-studs on the short sides that can be unfastened to make the bag more spacious, three inner compartments, one with a zip, and a reinforced base. Lined. Size 20.5x35.5x39.5 cm."
635537004,Bag,1010016,635537,Izzy Hobo Bag,66,Accessories,Solid,6,Light Grey,1,Dusty Light,12,Grey,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Hobo bag in grained imitation leather with a zip, detachable handle and detachable, adjustable shoulder strap at the top. One zipped inner compartment. Lined. Size 15x31.5x35 cm."
597975001,Bag,1010016,597975,Margarete tote bag,66,Accessories,Solid,13,Beige,1,Dusty Light,1,Mole,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small handbag in sturdy, grained imitation leather with two handles with metal details at the top, a narrow, detachable shoulder strap and a tab with a press-stud at the top. Three-part compartment with a zipped middle compartment, and studs on the base. Size 11.5x26x29.5 cm."
858441001,Bag,1010016,858441,Finja straw bumbag,66,Accessories,Solid,12,Light Beige,2,Medium Dusty,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Waist bag in braided paper straw with an adjustable imitation leather waist strap and a flap with a concealed magnetic fastener. Lined. Depth 4 cm. Height 12 cm. Width 17 cm.
638905001,Bag,1010016,638905,PQ Sugar crossbag,66,Accessories,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in suede with a quilted front, zip at the top and a narrow shoulder strap with a chain fastening. One inner compartment. Lined. Size 6x15x20 cm."
575714001,Bag,1010016,575714,Sonya Straw Cros Bag,66,Accessories,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shoulder bag in paper straw with an imitation leather flap and handle and metal fastener. Detachable metal chain shoulder strap and one inner compartment. Lined. Size 7x12x18 cm.
818355005,Bag,1010016,818355,Bag Albin Bumbag,66,Accessories,Solid,73,Dark Blue,5,Bright,2,Blue,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in a sturdy weave with an appliqué on the front, zip at the top and a zipped outer compartment. Adjustable waist belt with a plastic fastener. Size 3.5x12x19.5 cm."
553057005,Bag,1010016,553057,Anita Mini Straw,66,Accessories,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small straw bag with two handles at the top, an imitation leather shoulder strap and a sewn-in lining with a drawstring at the top. Size approx. 15x20x24 cm."
782489002,Bag,1010016,782489,Lova small bag,66,Accessories,Solid,12,Light Beige,1,Dusty Light,11,Beige,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small shoulder bag in imitation suede and imitation leather with a metal chain shoulder strap, flap with a magnetic fastener, one inner compartment and one outer compartment. Lined. Size 5x15.5x20 cm."
939492001,Bag,1010016,939492,AUSSIE COLLAB MIA SHOPPER,66,Accessories,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Kangol x H&M. Shopper in patent plastic with fabric-covered trims and handles. Kangol logo appliqué on the front and a detachable, adjustable shoulder strap in a jacquard weave. Recycled polyester lining. Height 30 cm. Width 26 cm. Depth 11 cm."
475762003,Bag,1010016,475762,Marais tote bag,66,Accessories,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in grained imitation leather with two handles, a gold-coloured zip at the top and three inner compartments, one with a zip. Gold-coloured zips at the sides to adjust the size of the bag. Lined. Size 14x30.5x43 cm."
616966002,Bag,1010016,616966,JULIE bag SPEED,66,Accessories,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Shoulder bag in grained imitation leather with a sequined appliqué, flap with a hook and loop fastening, and a narrow shoulder strap. Satin lining. Size 4.5x11x13 cm."
877556001,Bag,1010009,877556,ROSEY mini backpack,66,Accessories,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Small backpack in glittery imitation leather with appliqués, embroidery and a small button on the front in the shape of a cat’s nose. Shoulder straps, handle and a zip with a heart-shaped tab at the top. Lined in taffeta made from recycled polyester. Depth 7 cm. Width 17 cm. Height 20 cm."
701738003,Bag,1010016,701738,ENZO BELT BAG,66,Accessories,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small bag in imitation leather with a zip at the top and an adjustable waist strap with a plastic fastener. Size 5x12.5x19 cm.
650626001,Bag,1010016,650626,Robin mix zip backpack,66,Accessories,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Backpack in woven fabric with leather sections, a handle and adjustable, padded shoulder straps. Zip at the top, a zipped outer compartment, and two inner compartments, one with a zip. Padded back plate, and adjustable tabs with plastic fasteners at the sides and bottom. Lined. Size 15x30x42 cm."
858880001,Bag,1010022,858880,Holly jacquard shopper,66,Accessories,Jacquard,73,Dark Blue,4,Dark,2,Blue,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shopper in a jute and cotton blend with two handles at the top and a zipped inner compartment. Lined. The cotton content of the shopper is organic.
610124001,Bag,1010002,610124,Nikita deocrated tote,66,Accessories,Application/3D,10,White,3,Light,9,White,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather handbag with decorative floral appliqués with studs, two handles and a zip at the top. Narrow, detachable shoulder strap and one inner compartment. Lined. Size 12x22x30 cm."
436570019,Bag,1010016,436570,Moscow cross bag,66,Accessories,Solid,42,Red,5,Bright,18,Red,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in grained imitation leather with a narrow, detachable shoulder strap, flap with a magnetic fastener, and two inner compartments. Lined. Size 15x20 cm."
648089002,Bag,1010016,648089,Cutsie cross bag,66,Accessories,Solid,73,Dark Blue,2,Medium Dusty,7,Turquoise,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Clutch bag in grained imitation leather with a zip at the top, metal chain shoulder strap and one inner compartment. Lined. Size 5.5x13x21 cm."
701735009,Bag,1010016,701735,ETTA BUM BAG,66,Accessories,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Waist bag with a zip at the top, a zipped outer compartment and an adjustable strap with a plastic fastener. Lined. Size 6x13x19 cm."
633531001,Bag,1010014,633531,ALICE Sport Bag,66,Accessories,Placement print,51,Light Pink,1,Dusty Light,4,Pink,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Cylindrical sports bag in woven fabric with a text print. Adjustable shoulder strap with a metal carabiner hook at one end, two handles and a zip at the top. Two mesh compartments on one short side and a zipped outer compartment. Lined. Size 25x40 cm."
473497002,Bag,1010016,473497,Zoella suede shopper,66,Accessories,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in soft, supple suede with two handles at the top, decorative seams front and back and a shimmering metallic inside. Unlined. Size 36x52 cm."
852458002,Bag,1010016,852458,PQ/PU Olivia cross bag,66,Accessories,Solid,14,Dark Beige,2,Medium Dusty,1,Mole,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in sturdy imitation leather with a suede flap, metal fastener and metal shoulder strap. Imitation leather inner compartment and a fabric lining. Size approx. 7.5x13.5x23 cm."
714084001,Bag,1010016,714084,Lovisa heart,66,Accessories,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Heart-shaped bag in imitation patent leather and imitation suede with a zip and shoulder strap at the top. Lined. Size 4x17 cm.
732873004,Bag,1010010,732873,Bag Simon Rolltop,66,Accessories,Melange,19,Greenish Khaki,4,Dark,20,Khaki green,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Backpack in woven fabric with a handle at the top and a roll-top opening with an adjustable tab and plastic fastener. Adjustable, padded shoulder straps with D-rings, a padded back plate and side pockets, one in mesh. Lined. Size 14x27x46 cm."
