article_id_1,article_id_2,count
778522001,817067001,3
853545001,887770003,2
617878002,876053003,3
617878002,797624002,2
428291017,783245003,2
552826024,783245003,5
301227002,511105012,4
516712010,611378001,2
399223025,623522002,3
399223025,695857002,3
674047003,923070001,2
428291001,683356005,3
683356005,695632033,3
554772041,871889005,2
502224007,554772041,2
554772041,671163001,2
554772041,820671001,2
831547001,871889005,3
820671001,871889005,2
820671001,831547001,2
671163001,820671001,2
301227002,693508003,2
598515018,728156014,2
665851001,695589001,2
673396001,776850003,2
749885001,775624002,3
474461002,715403001,3
428291001,783707043,2
721488008,841434002,2
562245098,849361003,5
716590007,798553001,2
647207004,825318008,3
675662004,837374001,2
505975006,699341002,2
762247001,907188001,2
768947001,789235001,4
674071001,768947001,4
753372003,838726006,2
775624002,838726006,3
399061008,703050001,2
399061008,641843003,4
749699011,761204006,2
736923009,762247001,2
704451001,736923009,2
688105007,688341002,2
688341002,733098013,3
607642009,719238001,2
719238001,733098013,2
607642009,733098013,6
653188016,719084002,2
783440004,851142001,3
653188016,851142001,2
772349009,817353006,2
772349009,908417001,2
876053003,908417001,3
464454017,743229002,3
681373010,863156002,3
631418001,863156002,2
189634001,863156002,3
743229002,863156002,2
631418001,681373010,3
695632033,772899001,4
721033002,775624002,2
215303005,730683019,3
810507002,876053003,2
604837005,678983008,4
653188016,780188001,3
506098016,852458002,2
772570004,848239003,2
704451001,823420001,2
715781006,841434002,2
651456013,655728001,2
697920042,772902001,2
635504002,636140003,2
633150004,743229002,2
710877001,743229002,2
653553002,772902001,2
803083001,854193004,2
631418001,669489001,2
631418001,708977002,2
631418001,640605005,4
640605005,708977002,2
631467001,695857002,2
721762001,738899005,2
639738005,746329001,2
562245098,706016035,5
639685006,732534001,2
629764002,732534001,4
629764002,714807003,2
791132001,841238002,3
458239001,757974002,2
458239001,664074016,2
671800001,809521001,2
447264004,623522002,2
854193004,905914001,2
671163001,694515001,2
637268002,887653002,2
674047003,771774002,2
634426005,674047003,3
678342008,857427006,2
663441001,791132001,2
791132001,802273002,3
638228002,717477012,2
715474001,808812003,2
704048003,829646009,2
307656023,842605004,3
301227002,927922003,2
554792001,615085004,4
615085004,807329002,3
662085001,705145001,2
639738005,700367005,2
784922002,927553002,2
821513004,871957001,2
868283001,885827002,4
357792011,885827002,3
581275009,723456003,2
506098016,723456003,2
376172002,861514001,4
552826024,779909004,2
552826024,695632033,2
617081001,796210010,2
697425001,796210010,2
357792011,803662001,2
357792011,797710002,2
507909022,689365002,2
473507001,738899005,2
643193003,738899005,4
370594021,738899005,2
554792001,738899005,4
370594021,643193003,2
711193001,803969008,2
639496002,721762001,2
721762001,803969008,3
573716072,925404001,2
640662007,925404001,2
757974002,925404001,2
700935001,925404001,2
573716072,640662007,2
399061008,640662007,3
640662007,721609001,2
721609001,757974002,2
665811001,700935001,4
655347006,815264007,2
554792001,700124001,3
516712001,615808001,4
615808001,616849012,5
509091022,803662001,2
721609001,820671001,3
665481010,713699005,2
665481010,688933007,3
660126001,804661001,2
658517001,693508003,2
674606048,766439003,2
734461004,787880001,3
656719009,734461004,2
666354005,787880001,2
787880001,857227001,3
753372003,765433001,2
529012025,627554004,2
516712001,627554004,3
445419011,613459017,2
613459017,688474001,4
663942008,841434002,2
769770001,841434002,2
627197005,723620001,2
723620001,839673001,3
616849012,674071001,4
613459017,658517001,3
611584004,613459017,4
665852001,783388001,2
554792001,665852001,2
638039001,679236001,2
554792001,829646009,2
582462006,848435002,2
630326001,738899005,3
630326001,769748006,2
738899005,769748006,3
678983008,680214001,2
716590007,865457002,2
863646003,887653002,2
674606030,832481001,3
637549012,754238019,3
674606030,846753002,2
599718002,674606030,2
568597018,719209001,4
671852004,838817001,2
637661002,738899005,2
738899005,907188001,5
738899005,838817001,4
637661002,688933007,2
721609001,907188001,3
688933007,721609001,2
615808001,876053003,2
573716072,752039002,3
841238002,854356006,3
651456013,772899001,2
712712007,714807003,4
832361001,898596002,4
720125002,752814004,10
700367005,752814004,6
301227002,697920042,3
671163001,757557003,3
671163001,772902001,4
665481010,823420001,2
665481010,774148003,3
774148003,823420001,2
301227002,780188001,7
640605005,730683019,6
630714001,852174002,2
507909022,710438001,2
787260004,802273002,4
548531001,721135003,2
735389001,745275002,2
713269002,752039002,2
731616001,752039002,2
664074037,791787001,3
791787001,820671001,2
357792011,747634002,3
747634002,796210010,3
752814004,820308002,4
653789002,832361001,2
691855012,877961003,2
746329001,816953001,6
399223025,630714009,3
717943002,761204006,2
631536015,898596002,2
634009011,771705001,2
564787014,745073002,3
772902005,826203001,4
443860020,857227001,2
614496004,699924001,2
370594020,749885001,2
370594020,748566030,3
841434002,871889005,2
686270004,876053003,3
632307011,747050001,2
632307011,673396001,2
632307011,844059001,3
744910001,756192002,3
637549012,706371001,3
634669003,706371001,2
832361001,872000001,6
757303014,803083001,2
767577031,803647001,2
598515018,650578001,2
715474001,816953001,3
715474001,787053001,2
677738002,857227001,2
681373010,783245003,4
699924001,783245003,4
681373010,753237011,2
631467001,753237011,2
681373010,865888002,2
699924001,865888002,2
631467001,857227001,2
699924001,857227001,2
849339001,925404001,2
673771003,820357001,2
504155020,830770001,2
445419011,830770001,2
445419011,787880001,3
445419011,788455007,2
691579001,832018001,2
691579001,758513001,2
399223025,766435011,3
473507001,868283001,2
554792001,786088001,2
752830002,797529004,2
695632033,699755010,3
738899005,811222002,2
575141005,811222002,2
512251003,697649001,4
673771003,775996014,3
752458001,807329002,4
807329002,852458002,4
827280001,852458002,2
767699001,796210010,5
754223007,807329002,2
747045003,754223007,2
392269007,807329002,2
665481010,674606048,6
674606048,865888002,3
604875002,772902001,3
604837005,604875002,4
494570007,791787001,2
604837005,739393001,4
683001004,716590007,2
506098016,716590007,3
700367005,702292001,3
821513004,832361001,3
540701008,732811001,3
732811001,819520005,2
654380005,732811001,3
662344008,819520005,3
780188001,858441001,2
819520005,858441001,2
654380005,858441001,2
726578003,730683019,2
705860003,746562001,2
749885001,907188001,2
445419011,634366002,2
445419011,665382003,3
797710002,870958002,4
825811002,870958002,2
830770001,864339003,3
237222012,699341001,2
695857002,764895002,2
757303014,764895002,3
473507001,566621002,2
671777030,733098013,2
560389002,720125002,4
689365002,733098013,2
656719009,695857002,2
638228002,734273003,2
496159007,719084002,3
496159007,743229002,2
664074037,772902001,4
301227002,622966009,2
622966009,747045003,2
568597018,717477012,2
717477012,826203001,2
695857002,787880001,2
721609001,857427006,2
796210010,852174002,5
592291009,733098013,2
737633003,787558001,2
562245098,851400004,4
752814004,771774002,3
584483003,699341001,3
624661001,699341001,2
491913001,584483003,2
491913001,710055001,2
516712001,745073002,2
854365003,868283001,2
740457002,802273002,2
671852004,721033002,3
640745005,715606003,2
783707043,829502002,2
568838009,574228002,2
574228002,789235001,2
768947001,778522001,2
825200002,863156002,2
761204006,766495013,2
766495013,803083001,2
512251003,854356006,3
702292001,738899005,4
564787001,704451001,5
573716072,626816001,2
785416003,894673001,2
728156014,820308002,2
662344008,820308002,2
662344008,728156014,4
662344008,674606048,2
553139001,584483003,3
695589001,861620001,2
678983008,872266001,2
678983008,758513001,4
665538001,719084002,2
399061008,872298002,2
722468001,768632003,4
699924001,722468001,3
834794002,879772001,2
768632003,879772001,2
680214001,699924001,2
189634001,717943002,2
674606048,829646009,2
674606048,769748006,2
769748006,829646009,2
544181001,769748006,2
307656023,325087018,2
772349009,859622001,3
784922002,859622001,2
636140003,734460011,3
636140003,884319002,2
772902001,884319002,11
849361003,898596002,2
189634001,660500002,2
237222012,474461002,2
736049003,764895002,2
674606048,807795001,2
316441025,844059001,2
357792011,871957001,4
678983008,723620001,2
691579001,723620001,2
589748005,744722001,2
604837005,680262018,2
652742003,665538001,2
652742003,680262018,2
772899001,894673001,3
673396001,894673001,2
772899001,797624002,6
748566031,764895002,2
678983008,706371001,4
622966009,803083001,2
665481010,744910001,2
629381003,721488008,2
721488008,764838002,3
726705001,752830002,2
572128003,772902001,3
594987002,857227001,2
697425001,765433010,3
665811001,707203004,2
794468003,822171002,2
794468003,861620001,3
489435016,822171002,2
489435016,638228002,2
671800001,744722001,3
399223025,689365002,4
598515018,702292001,2
798579002,874491002,3
714807003,874491002,2
820357001,887653002,2
820357001,823420001,2
766495013,887653002,4
580264001,695857002,2
399061008,824706001,4
635504002,809521001,2
657654002,890035001,2
657654002,789629002,5
789629002,887164003,3
819520005,932243001,4
654590002,932243001,2
671800001,701735009,2
370594021,701735009,2
832361001,853394002,2
613459017,728329001,2
639976002,680262018,3
307656023,722468001,3
307656023,721135003,2
721135003,887653002,2
474461002,506098016,3
506098016,570003040,2
656719009,697054058,4
732811001,803647001,2
691553001,701735009,2
691553001,737134001,2
691553001,796210010,2
458239001,691553001,2
701735009,737134001,3
611378001,888732003,2
372008001,859736002,5
525518005,705145001,2
747634002,753372003,3
728156014,852458002,2
546721004,755566001,3
854193004,888732003,3
640605005,674606048,6
796210010,878096003,2
755566001,820308002,2
638228002,782489002,3
638228002,849361003,2
361531012,561758003,3
552826024,700986003,3
552826024,927553002,2
611378001,852458002,3
584483003,852458002,2
852458002,927553002,2
611378001,725543001,2
561758003,611378001,2
611378001,927553002,3
584483003,700986003,3
584483003,927553002,2
710085003,772899001,4
529012025,772902005,3
772902005,849361003,2
695632033,907188001,2
516712001,640745005,2
301227002,625969003,2
301227002,743586002,3
554541003,625969003,2
516712001,743586002,4
798553001,830770001,2
554792001,846753002,3
653188018,748566030,2
651456013,788455007,5
737134001,866724001,2
722468001,765865001,2
714807003,748794001,2
582245001,639738005,3
428291001,582245001,2
715474001,789629002,3
663441001,715474001,3
715474001,879772001,2
715474001,860867002,2
534357002,789629002,2
789629002,892256001,2
618800009,789629002,2
788298001,789629002,2
534357002,663441001,2
618800009,892256001,2
489435016,788298001,3
834794002,860867002,2
788298001,860867002,2
788298001,927553002,4
634009011,674606048,2
757557003,854602001,2
701792005,798579002,2
704767004,706371001,2
325087018,721609001,2
689389033,789629002,2
662344008,789629002,2
662344008,689389033,3
633150004,807241012,2
301227002,639738005,2
594978029,732534001,2
721609001,884771003,3
729928018,876053003,8
674606048,864339003,2
688474001,864339003,2
672625005,849257001,3
573716072,811368002,2
699924001,713699005,2
665481010,692632001,6
631536015,875239005,4
626816001,680262018,2
680214001,715606003,2
746168003,786088001,2
786088001,860867002,2
680214001,860867002,2
554792001,854602001,4
552826024,635280002,2
654590002,732294003,4
599718002,678983008,3
722468001,758513001,2
722468001,733098013,4
876053003,895477001,2
691855012,752814004,9
594978005,673396001,2
635280002,876053003,6
684325001,714084001,2
665851001,684325001,3
553139001,684325001,3
566621002,636140003,2
529012025,710055001,3
764405001,872298002,5
554792001,725543001,3
606191001,623522002,2
554792001,623522002,2
505975006,580869001,2
473507001,700367005,2
370594021,516712001,2
714189001,849361003,2
714189001,737543002,6
721135003,728156014,4
788298001,843380001,2
794468003,797624002,3
428291001,552826027,3
459428009,784922002,3
568838009,822171002,4
526858004,771774002,2
526858004,611378001,2
554772041,598515018,3
575141005,678342008,2
516712001,578816002,2
537688010,783440004,3
504155020,665481010,3
656719009,831728003,2
656719009,768947001,7
764405001,844059001,3
663441001,692632001,2
663510001,692632001,2
696209005,861514001,3
684325001,861514001,2
663510001,783245003,2
684325001,802273002,3
663510001,802273002,2
802273002,862414001,2
663510001,684325001,2
562245098,887653002,6
589818007,768947001,2
582462006,887653002,2
581275009,817166007,2
582462006,772899001,4
832166002,834383001,2
718086004,796210010,2
651334005,654380005,2
399223025,636903001,2
399061008,692833001,2
766826002,794468003,2
794468003,884771003,2
473507001,884771003,2
766826002,832361001,5
542551002,772902001,2
772902001,862970004,2
542551002,803647001,2
710085003,848239003,2
512251003,751342005,3
689389033,751342005,2
399223025,679525001,3
714807003,736049003,3
573716072,749699011,3
564787014,849361003,3
512251003,812530002,2
512251003,783493002,2
812530002,878080003,2
516712010,730683019,2
730683019,878080003,5
730683019,816598004,3
696209005,716590007,2
715606003,750197001,2
301227002,720504003,2
660500002,740457002,2
671777034,733814001,2
851317003,859318001,2
849257001,851317003,2
548531001,663510001,2
554792001,584631018,2
640241001,809521001,2
640241001,714807003,2
738899005,857227001,2
766435011,857227001,4
766435011,796610001,2
857227001,860052001,2
564787014,650677004,2
661152002,737543002,2
489435016,661152002,2
640745005,737543002,2
734273003,737543002,2
301227002,807241012,2
634825001,692632001,2
496159007,783417001,2
589818007,832481001,2
695632033,820357001,6
829646009,853545001,2
564787001,853545001,3
832481001,834739003,2
581275009,702292001,3
630714001,809521001,3
572127015,768947001,2
711193001,743229002,4
723456003,767699001,2
355569011,844059001,2
570004069,636140003,2
504155020,730122002,4
504155020,797624002,2
301227002,771612003,2
636140003,653188016,2
637661002,783388001,3
802273002,825318008,3
301227002,764927002,2
673396001,848523001,4
694499001,712594003,2
637661002,826203001,2
372008001,603145014,2
428291001,603145014,2
653789002,764838002,2
630714001,743562002,2
616849012,651456013,2
580869001,796210010,5
582462006,789629002,2
617245002,643201001,2
678692006,731702001,2
798553001,802273002,2
616849012,649299001,2
649299001,752814004,2
449897040,820065003,2
772902005,827680001,2
617878002,752814004,3
617878002,695589001,2
725112001,752814004,2
675508002,725112001,2
695589001,752814004,2
570003040,749334003,2
631536015,716153002,3
564787014,671057004,4
638039001,693612004,2
458239001,764838002,3
666354005,768217001,2
699924001,787260004,2
701735009,774666003,2
701735009,720125002,2
849361003,859318001,3
783417001,849361003,2
554792001,702883001,2
554792001,887770003,3
554772041,804661001,2
554772041,820308002,2
804661001,820308002,2
640882001,752814004,2
512251003,878629002,5
445419011,878629002,2
764838002,878629002,2
878629002,887653002,2
529012025,639448011,3
761204001,876053003,2
774714002,876053003,3
730683019,761204001,2
428291001,730609002,2
637661002,639685006,4
237222012,637661002,4
618749001,692632001,2
767699001,888732003,3
573716072,618749001,2
637549012,809521001,2
626168001,854193004,3
189634001,812530002,2
713699005,849257001,2
840351004,872000001,2
708175005,872000001,2
573716072,766826002,3
573716072,730683019,6
573716072,750330003,3
766435011,766826002,2
684325001,766826002,2
750330003,766826002,2
714807003,766826002,4
730683019,766435011,2
673396001,730683019,3
738899005,743229002,3
673396001,743229002,2
684325001,743229002,2
766435011,785416003,2
504155020,766435011,3
766435011,851317003,2
714807003,766435011,4
504155020,785416003,2
785416003,851317003,2
684325001,738899005,3
665481010,673396001,4
673396001,684325001,3
684325001,851317003,2
665481010,684325001,4
684325001,757974002,2
714807003,757974002,2
376172002,816953001,2
787260004,861514001,2
687173004,803662001,2
554792001,683356005,2
554792001,708977002,2
639738002,696209005,4
643201001,767699001,2
537688010,885827002,2
537688010,634825001,7
677809004,701738003,3
815264001,829646009,2
829646009,851142001,4
630326001,875687002,2
639685006,689365002,2
689365002,871957001,2
639685006,698899003,4
639685006,871957001,3
812530002,839673001,2
539197011,831547001,2
475791038,554772041,2
801512001,840203001,2
755908005,801512001,2
852174002,885827002,3
860260001,885827002,2
852174002,860260001,2
594987002,770703002,2
748794001,816598008,2
748794001,832481001,3
496159007,859622001,3
662592002,689816005,3
715138002,751769002,2
618800009,722179002,2
618800009,807329002,7
696209005,719209001,3
719209001,807329002,2
553003001,730683019,3
617828003,678692006,2
697054058,722468001,3
617828003,697425001,3
549253007,816953001,2
549253007,697425001,3
730683019,827680001,2
755566001,778285001,2
554541003,617249034,2
706319009,787880001,2
756099008,852174002,2
754223008,761204006,2
721762001,761204006,2
719084002,769748006,3
734273003,769748006,4
742570002,848205001,2
596472002,841238002,2
652246005,798579002,3
615042001,652246005,2
678695002,701134017,2
817067001,829646009,2
696856003,772902001,2
504155020,848205001,3
566473002,576112001,3
696209005,717943002,2
506098016,507909022,5
841434002,848239003,2
820671001,848239003,2
630141007,678983008,2
428291001,854602001,2
598515018,686270004,2
686270004,697814004,2
752814004,908417001,2
722468001,834383001,2
399061008,834383001,2
357792011,825200002,6
720125002,825811002,3
771774002,825811002,2
664729001,713578001,3
570003040,581275009,3
564313020,772902001,3
748566031,750197001,2
701203001,750197001,2
325087018,737543002,6
618800009,737543002,5
458239001,834383001,3
458239001,887659010,2
674606048,710055001,3
832166002,857227001,4
665481010,861514001,2
697054058,861514001,2
787880001,851142001,2
643193003,728156014,2
537688010,701735009,8
752814004,761285001,2
458239001,630141007,2
661152002,688105007,3
564787014,821421001,2
537688010,619900001,3
561758001,561758017,3
561758001,853545001,2
721427005,839673001,3
721427005,853545001,2
568838009,749699011,2
734273003,749699011,2
740457002,752830002,2
512251003,604526001,2
700935001,757303014,2
688474001,692632001,2
581275009,688474001,4
458239001,744844003,2
458239001,713995004,2
534357002,693508003,2
428291001,774666003,2
772349009,870958002,2
268305007,772349009,2
657654002,837005006,2
749388002,837005006,2
771705001,887653002,2
428291001,794768003,3
673396001,688474001,2
798553001,801512001,3
656719009,903861001,2
630514003,775624002,2
775624002,824209003,3
656719009,775624002,2
564787014,630514003,3
564787014,824209003,2
630514003,656719009,2
622966009,647416004,2
189634001,647416004,2
489435016,616849012,2
616849012,906744001,2
692632001,713443003,2
540701008,713699005,2
467738003,719084002,2
699924001,700367005,2
699924001,803969008,2
700367005,812530002,2
700367005,803969008,2
761204001,812530002,2
370594021,712592003,2
428291017,512251003,2
578816002,689389018,3
578816002,832361001,4
474461002,630714001,2
474461002,688933007,2
512251003,852174002,4
753210002,779909004,3
779909004,925404001,2
428291001,746168003,5
697054058,868283001,2
688474001,809521001,2
458239001,898596002,3
678518003,842605004,2
797624002,829646009,5
443860020,832361001,4
428291001,863646003,4
189634001,560393007,2
696209005,769748013,2
489435016,701738003,2
701738003,877961005,2
812218001,841434002,3
746168003,903735001,2
772899001,903735001,2
481111010,746168003,2
733668004,849257001,2
674071001,733668004,2
671800001,865142001,2
671800001,787558001,2
615085004,689365016,2
573716005,689365016,2
688105007,797710002,6
758513001,853545001,3
771774002,783245003,2
608069011,796210010,2
615042001,651334005,2
554792001,825195003,2
815669002,832361001,3
616849012,719523010,2
692632001,872000001,2
370594020,780188001,2
370594020,752814004,2
705870001,885827002,2
885827002,927553002,2
570003040,872298002,2
771774002,860867002,2
761323002,771774002,2
582737004,753372003,2
737543002,753372003,2
606022001,753372003,2
189634001,737543002,3
665851004,729928018,2
753237011,848307002,2
807241012,809521001,3
445419011,611378001,3
613459017,717477012,3
623522002,631418001,2
301227002,652246005,2
596472002,775624002,3
596472002,787558001,3
611378001,775624002,3
775624002,787558001,3
732534001,787558001,4
787558001,855076001,2
594987002,868283001,4
614496004,687173004,7
549253007,802273002,2
663472005,695632033,2
464454017,678983008,3
552826024,693612004,2
564787014,576112001,2
399061008,865888002,4
617249034,721609001,3
619229001,699924001,2
307656023,674606048,2
573716005,834383001,2
573716005,696809002,2
428291001,640605005,3
729006001,882882005,2
651456013,678342008,2
614496004,674606048,2
473507001,599718002,3
473507001,721609001,3
614496004,755604001,3
730122002,860867002,2
730122002,807241012,2
653188018,701134017,2
506098016,701134017,2
753237011,807241012,2
745073002,860867002,2
506098016,860867002,4
189634001,653188018,5
506098016,653188018,2
664074037,745073002,2
189634001,807241012,7
506098016,807241012,2
665481010,687173004,2
652742003,802273002,3
546721004,721609001,3
665851004,719209001,2
553139001,688105007,3
615021002,711193001,2
539197011,827349001,2
730122002,826203001,2
618800009,878096003,2
821513004,823420001,2
702292001,854602001,2
611378001,662084001,2
715652004,780188001,2
458239001,627197005,3
458239001,683159002,2
399061008,684021027,2
474461002,730683019,2
301227002,859736002,3
630326001,636140003,2
627197005,853545001,2
732534001,745073002,3
491913001,671852004,5
749968003,764405001,3
616849012,817353006,3
616849012,710877001,2
638958006,817353006,2
817353006,848358004,3
638958006,848358004,2
707051002,774148003,2
671852004,848307002,3
871672001,916000003,2
576112001,671852004,2
692632001,883235001,2
692632001,768632003,4
849361003,868283001,2
301227002,395730016,2
738899005,783388001,3
798579002,859318001,5
589748005,791787001,2
783440004,859736002,2
599718002,696209005,4
539197011,700124001,2
637549012,803969008,2
662592002,746168003,6
678983008,744722001,2
551257008,584483003,2
325087018,674047003,3
651456013,675662004,2
675662004,736944010,2
730683019,818768005,3
723620001,816953001,4
268305007,816953001,2
504155020,692632001,4
611378001,637661002,5
372860041,714807003,2
647207004,671057004,2
370594020,589120001,2
399061008,812552006,2
701738003,861514001,2
699341002,809521001,2
665851001,758513001,4
691855012,846753002,3
564787014,740457002,2
654266011,707361002,2
639685006,713995004,2
717943002,768947001,3
443860020,768498001,2
443860020,675508002,2
443860020,887653002,2
675508002,699924001,3
699924001,887653002,2
841434002,909921002,2
594978029,841434002,5
654590002,703339002,2
734461004,868283001,2
653188018,685647001,2
617245002,885827002,2
798579002,871672001,5
598515018,613459017,2
613459017,761204001,2
748566030,756099008,2
696209005,852458002,5
696209005,841238002,2
730365003,807329002,2
730365003,852458002,3
841238002,852458002,3
730365003,766495013,3
189634001,590156004,2
860260001,884319002,3
858856005,925404001,2
656719009,858856005,2
784505004,925404001,4
697054058,784505004,3
816953001,925404001,2
656719009,816953001,2
656719009,671777034,2
681373010,796210010,11
766439003,830770001,3
661152002,662592002,3
660500002,662592002,2
638228002,700935001,3
678518003,701244001,2
738899005,769748013,4
630714001,639496002,4
639496002,702883001,2
673396001,702883001,2
614496004,769748013,2
753372003,774666003,2
687399003,846753002,3
700935001,846753002,2
687399003,783388001,2
700935001,783388001,4
673396001,783388001,2
700935001,878096003,3
710438001,733814001,2
687399003,733814001,3
710438001,825811002,3
687399003,825811002,2
700935001,825811002,6
584631018,640605005,2
392269007,506098016,2
719209001,732534001,2
582462006,754223007,2
582462006,839673001,3
701738003,754223007,3
237222012,740457002,2
747629002,825195003,2
631418001,733098013,2
673396001,734461004,2
523160018,656719009,2
782595001,785416003,2
594978005,716590007,2
554772041,733098013,4
716153002,853394002,2
635280002,853394002,2
635280002,791132001,2
635280002,817353006,4
428291001,635280002,3
428291001,817353006,4
688341002,778522001,2
546721004,684325001,2
570003040,810507002,2
684325001,861620001,3
615085004,684325001,2
516712001,905914001,2
626816001,639976002,3
594978005,678983008,3
704451001,751342005,2
673396001,826203001,4
568601018,757303014,2
564787009,611378001,4
570003040,758513001,2
555353017,637661002,3
637661002,755604001,4
636140003,767090001,5
842605004,868166002,4
689389033,868166002,3
798579002,907188001,6
720504003,907188001,2
854193004,907188001,2
189634001,686919005,2
684021027,787558001,2
643201001,701792005,2
562245098,888732003,3
523776003,802273002,2
523776003,562245098,2
617878002,826203001,2
820671001,837005006,2
726199002,820671001,3
619918005,768947001,3
851142001,925404001,3
714189001,732811001,3
710438001,737543002,3
399061008,710438001,2
399061008,903735001,3
458239001,779909004,2
526858004,651334005,2
509653003,714807003,2
570003040,656719009,2
715474001,802273002,6
701738003,859622001,4
719994001,752814004,2
862414001,873706010,3
562245098,573716072,7
562245098,857163002,3
701134017,706268033,3
226959008,655347006,2
655347006,706268033,2
632307011,815264007,3
703279001,772902001,4
755720001,772902001,2
803083001,861514001,2
512251003,803083001,2
634706003,876053003,2
634706003,742570002,2
742570002,895477001,2
734461004,764838002,2
539197011,734461004,2
539197011,764838002,2
706016035,745073002,3
745073002,820671001,2
540701008,666606001,2
622878011,677932002,2
616849012,674047003,3
674047003,886226002,2
841434002,863646003,4
736923009,757303014,2
399061008,673396014,3
458882004,696209005,2
653789003,803647001,2
639685006,729006001,3
613465002,774148003,2
638228002,643193003,5
638228002,774148003,3
399061008,679949001,2
782502001,784922002,2
507909022,755604001,3
507909022,859622001,2
861600002,887653002,6
615808001,652742003,2
615808001,853545001,2
615808001,772899001,3
594987002,640029001,2
902358001,907188001,2
756405002,826203001,2
189634001,728329001,2
845711002,848307002,2
458239001,631536015,6
847100004,883235001,2
725543001,883235001,2
832361001,883235001,4
674606030,747045003,2
796210010,847100004,3
725543001,847100004,4
674606030,847100004,2
674606030,725543001,2
511105012,630326001,3
630326001,685811018,2
511105012,738899005,2
738899005,755566001,2
717695002,738899005,2
511105012,717695002,2
685811018,796210010,2
685811018,755566001,2
717695002,796210010,2
675508002,775996014,4
841434002,869839003,2
611378001,704767004,3
672625005,753237011,3
372008001,611584004,2
671421002,684325001,2
746562001,782502001,3
703279001,734273003,2
640605005,878629002,2
637661002,685158001,3
749638001,752814004,2
406724012,529012025,3
673771003,794468003,2
562245098,665481010,3
529012025,854602008,2
787880001,854602008,2
512251003,774666003,3
630326001,647207004,2
643193003,708977002,4
506098016,700367005,2
481111010,678983008,3
715474001,734461004,2
594987002,855076001,5
594987002,807329002,4
189634001,615808001,2
599718002,848358004,2
615808001,848358004,2
428291001,766439003,3
598515018,685812005,2
622966009,689389018,2
512251003,751769002,2
573716072,666354005,3
589748005,634669003,2
640662007,714807003,4
640662007,909920001,2
564787014,673396001,3
783417001,907188001,2
866724001,907188001,2
713269002,765865001,4
727347005,802273002,3
625939035,857227001,2
766439003,772899001,3
594987002,718133001,3
631536015,818768005,3
487800052,755566001,2
301227002,667411005,5
572128003,655493001,2
692632001,715606003,2
525500033,692632001,2
715606003,876053003,3
703806003,712594003,2
473507001,736923009,2
674047003,692632001,3
638228002,674047003,4
629381003,671852004,2
671852004,722926002,2
640745005,785416003,3
636140003,784505004,2
562763002,784505004,2
372008001,784505004,2
372008001,562763002,2
761204001,877961003,2
622026001,715474001,3
573716005,622026001,2
589818007,675508002,2
634825001,757557003,2
496159007,701738003,2
797624002,824706001,2
650578001,764405001,2
692833001,720125002,3
613459017,753210002,5
721762001,753210002,2
512251003,784505004,2
764895002,851726004,2
757557003,764895002,3
547777011,757557003,2
757557003,784505004,4
701738003,755566001,5
525518005,594978005,2
730683019,818620001,2
634825001,655347006,2
655347006,832018001,2
392269007,832018001,2
613459017,804661001,2
704451001,820671001,3
489435016,840351004,2
721609001,876053003,5
611584004,854356006,2
755604001,764838002,2
634669003,778522001,3
758513001,814634001,2
316441025,721762001,2
651456013,861514001,2
700935001,909921002,2
643577001,859318001,2
473507001,643577001,2
643577001,710056010,2
631536015,736102001,2
665481010,860867002,4
473507001,853545001,2
652246005,675662004,2
831547001,852458002,2
755566001,778522001,3
594987002,688908003,2
678983008,815669002,2
752814004,815669002,2
537688010,829646009,2
651334005,804661001,2
753475004,825642001,2
570004078,662592002,2
662592002,825642001,2
622026001,734273003,2
798579002,860867002,2
535143002,564787014,3
615085004,722468001,2
594987002,725543001,2
732364004,887770003,2
712592003,743562002,2
640605005,784922002,2
650578001,684325001,2
650677003,757557003,2
580869001,887659010,2
189634001,837575001,3
728329001,748566031,2
540701008,728329001,2
725543001,876053003,3
552826024,854356006,2
810172005,852669002,2
701134017,796610001,2
564787001,685814023,2
564787001,792456001,2
662085001,832361001,3
662085001,797529004,2
789235001,815669002,2
789235001,872000001,2
796210010,803083001,2
737134001,803083001,2
581275009,723620001,3
562245098,598515018,3
562245098,829646009,4
489435016,797624002,2
489435016,829646009,2
512251003,672568003,2
573716072,781758005,3
750330003,861956002,3
748794001,861956002,2
705258013,798579002,3
539197011,909920001,3
708175005,788298001,2
631653006,684325001,2
631653006,711193001,3
684325001,711193001,4
684325001,749968003,3
684325001,768632003,2
711193001,749968003,2
638228002,768632003,4
665538001,841434002,2
607642009,757557003,2
691991009,788298001,2
691991009,756930006,2
471456002,825318008,2
706016035,862414001,3
549131001,719209001,2
491913001,534357002,2
534357002,868166002,2
357792011,552826027,5
357792011,491913001,2
812530002,841434002,3
790315001,864339003,2
428291017,788455007,2
643193003,767699001,2
643193003,754223007,2
689389018,861600002,2
657165021,877961007,2
370594021,764927002,2
399061008,707203004,2
639496002,732534001,4
399061008,657165021,2
636140003,637149005,2
370594021,637661002,2
728329001,816940002,2
722468001,827349001,4
678983008,701735009,4
560389002,734460011,2
701735009,734460011,2
734460011,862414001,2
507909022,680262018,3
636140003,751342005,4
599718002,728156014,2
728156014,798407001,2
728156014,751342005,2
798407001,878629002,2
706371001,754238019,2
730683019,751342005,3
704767004,878629002,3
731616003,780188001,2
691855012,853545001,3
